證券代碼,簡稱,年月日,開盤價,最高價,最低價,收盤價,成交量
0050   ,元大台灣50   ,20160112,   56.80,   57.00,   56.30,   56.50,    17649
0050   ,元大台灣50   ,20160113,   57.00,   57.50,   56.75,   57.15,    11848
0050   ,元大台灣50   ,20160114,   56.50,   56.70,   55.85,   56.70,    15487
0050   ,元大台灣50   ,20160115,   57.10,   57.50,   56.25,   56.70,    20847
0050   ,元大台灣50   ,20160118,   55.90,   57.30,   55.80,   57.10,    13014
0050   ,元大台灣50   ,20160119,   57.00,   57.25,   56.65,   57.25,     8110
0050   ,元大台灣50   ,20160120,   56.85,   56.85,   55.60,   55.90,    22688
0050   ,元大台灣50   ,20160121,   56.10,   56.30,   55.60,   55.80,    10450
0050   ,元大台灣50   ,20160122,   56.35,   56.60,   56.00,   56.55,    13943
0050   ,元大台灣50   ,20160125,   57.00,   57.80,   57.00,   57.55,    12773
0050   ,元大台灣50   ,20160126,   57.00,   57.15,   56.70,   57.00,     7583
0050   ,元大台灣50   ,20160127,   57.40,   57.45,   56.95,   57.25,     9101
0050   ,元大台灣50   ,20160128,   57.15,   57.75,   57.00,   57.55,    10224
0050   ,元大台灣50   ,20160129,   57.50,   59.10,   57.25,   59.00,    20207
0050   ,元大台灣50   ,20160130,   59.45,   59.70,   59.20,   59.55,    13202
0050   ,元大台灣50   ,20160201,   59.50,   59.60,   59.10,   59.55,     7967
0050   ,元大台灣50   ,20160202,   59.45,   59.55,   59.00,   59.35,     4584
0050   ,元大台灣50   ,20160203,   59.00,   59.25,   58.60,   58.95,     6990
0050   ,元大台灣50   ,20160215,   58.30,   59.10,   58.10,   59.00,     7221
0050   ,元大台灣50   ,20160216,   59.10,   60.35,   59.10,   60.25,    17822
0050   ,元大台灣50   ,20160217,   60.40,   60.50,   59.95,   59.95,    12473
0050   ,元大台灣50   ,20160218,   60.80,   61.15,   60.50,   60.90,    16986
0050   ,元大台灣50   ,20160219,   60.80,   61.05,   60.60,   60.85,    11352
0050   ,元大台灣50   ,20160222,   60.85,   61.60,   60.55,   60.80,    11614
0050   ,元大台灣50   ,20160223,   61.00,   61.15,   60.70,   60.85,     4916
0050   ,元大台灣50   ,20160224,   60.80,   61.30,   60.20,   60.30,     7764
0050   ,元大台灣50   ,20160225,   60.60,   61.35,   60.50,   61.10,    16933
0050   ,元大台灣50   ,20160226,   61.35,   61.70,   60.90,   61.25,    14513
0050   ,元大台灣50   ,20160301,   61.25,   61.95,   61.10,   61.85,    17236
0050   ,元大台灣50   ,20160302,   62.35,   62.75,   62.25,   62.35,    22870
0050   ,元大台灣50   ,20160303,   62.35,   63.30,   62.35,   62.95,    32602
0050   ,元大台灣50   ,20160304,   62.90,   63.30,   62.75,   63.10,    24050
0050   ,元大台灣50   ,20160307,   63.20,   63.70,   62.90,   63.10,    21497
0050   ,元大台灣50   ,20160308,   63.00,   63.10,   62.50,   63.05,    13634
0050   ,元大台灣50   ,20160309,   63.05,   63.15,   62.65,   63.10,     8097
0050   ,元大台灣50   ,20160310,   63.05,   63.40,   62.85,   63.25,    21352
0050   ,元大台灣50   ,20160311,   63.20,   63.75,   63.05,   63.55,    22682
0050   ,元大台灣50   ,20160314,   64.00,   64.25,   63.95,   64.00,    25831
0050   ,元大台灣50   ,20160315,   64.00,   64.10,   63.00,   63.05,    18905
0050   ,元大台灣50   ,20160316,   63.35,   63.75,   63.35,   63.60,    36277
0050   ,元大台灣50   ,20160317,   64.55,   64.90,   64.05,   64.30,    20031
0050   ,元大台灣50   ,20160318,   64.40,   64.85,   64.30,   64.70,    31120
0050   ,元大台灣50   ,20160321,   64.90,   65.05,   64.20,   64.60,     6056
0050   ,元大台灣50   ,20160322,   64.35,   64.55,   63.85,   64.40,     8180
0050   ,元大台灣50   ,20160323,   64.40,   64.85,   64.25,   64.35,    11996
0050   ,元大台灣50   ,20160324,   64.25,   64.50,   63.70,   64.35,     8530
0050   ,元大台灣50   ,20160325,   64.50,   64.50,   63.95,   64.05,     3814
0050   ,元大台灣50   ,20160328,   64.05,   64.40,   63.80,   64.10,     7346
0050   ,元大台灣50   ,20160329,   64.00,   64.30,   63.50,   63.65,    10741
0050   ,元大台灣50   ,20160330,   64.05,   64.90,   64.00,   64.70,    29118
0050   ,元大台灣50   ,20160331,   65.10,   65.40,   64.45,   64.65,    16046
0050   ,元大台灣50   ,20160401,   64.25,   64.35,   63.60,   63.90,     4654
0050   ,元大台灣50   ,20160406,   63.30,   63.30,   62.35,   62.40,     8957
0050   ,元大台灣50   ,20160407,   62.50,   62.50,   61.60,   62.15,    20224
0050   ,元大台灣50   ,20160408,   61.80,   62.80,   61.80,   62.75,     6752
0050   ,元大台灣50   ,20160411,   62.50,   63.10,   62.15,   63.00,     5355
0050   ,元大台灣50   ,20160412,   63.05,   63.50,   62.75,   62.95,     2753
0050   ,元大台灣50   ,20160413,   63.25,   64.20,   63.25,   64.05,    11846
0050   ,元大台灣50   ,20160414,   64.40,   64.60,   64.10,   64.25,     8125
0050   ,元大台灣50   ,20160415,   63.80,   64.30,   63.55,   64.25,    11673
0050   ,元大台灣50   ,20160418,   64.05,   64.20,   63.85,   63.85,     2145
0050   ,元大台灣50   ,20160419,   64.30,   64.65,   63.50,   63.60,     5841
0050   ,元大台灣50   ,20160420,   63.50,   64.10,   62.55,   62.65,     8981
0050   ,元大台灣50   ,20160421,   62.90,   63.15,   62.55,   62.95,     3097
0050   ,元大台灣50   ,20160422,   62.95,   63.40,   62.80,   63.20,     2685
0050   ,元大台灣50   ,20160425,   63.20,   63.35,   62.90,   63.25,     2864
0050   ,元大台灣50   ,20160426,   63.10,   63.90,   63.10,   63.50,     4894
0050   ,元大台灣50   ,20160427,   63.20,   63.60,   63.00,   63.40,     2470
0050   ,元大台灣50   ,20160428,   63.50,   63.55,   62.15,   62.40,    10321
0050   ,元大台灣50   ,20160429,   61.85,   62.00,   61.35,   61.60,     7266
0050   ,元大台灣50   ,20160503,   61.60,   61.60,   60.70,   60.75,     9711
0050   ,元大台灣50   ,20160504,   60.75,   60.85,   59.80,   60.10,    14504
0050   ,元大台灣50   ,20160505,   60.10,   60.25,   59.65,   60.20,    14591
0050   ,元大台灣50   ,20160506,   60.00,   60.00,   59.45,   59.70,    22004
0050   ,元大台灣50   ,20160509,   59.90,   60.00,   59.40,   59.70,    14499
0050   ,元大台灣50   ,20160510,   59.70,   60.20,   59.40,   60.00,    13152
0050   ,元大台灣50   ,20160511,   60.20,   60.30,   59.55,   59.85,    19053
0050   ,元大台灣50   ,20160512,   59.70,   60.00,   59.65,   59.80,    13397
0050   ,元大台灣50   ,20160513,   59.55,   59.55,   59.00,   59.15,    29668
0050   ,元大台灣50   ,20160516,   59.15,   59.70,   59.10,   59.60,     6645
0050   ,元大台灣50   ,20160517,   59.65,   60.10,   59.25,   60.05,    12344
0050   ,元大台灣50   ,20160518,   59.70,   60.00,   59.25,   59.95,     8579
0050   ,元大台灣50   ,20160519,   60.00,   60.05,   59.30,   59.65,     8050
0050   ,元大台灣50   ,20160520,   59.85,   60.30,   59.60,   60.00,     8126
0050   ,元大台灣50   ,20160523,   60.10,   62.00,   59.85,   62.00,    21664
0050   ,元大台灣50   ,20160524,   61.75,   61.85,   61.35,   61.35,     6417
0050   ,元大台灣50   ,20160525,   61.75,   62.25,   61.75,   62.00,    25858
0050   ,元大台灣50   ,20160526,   62.05,   62.15,   61.80,   62.15,    26044
0050   ,元大台灣50   ,20160527,   62.40,   62.65,   62.20,   62.60,    25759
0050   ,元大台灣50   ,20160530,   62.60,   63.35,   62.50,   63.15,    26912
0050   ,元大台灣50   ,20160531,   63.05,   63.35,   62.80,   63.15,     8678
0050   ,元大台灣50   ,20160601,   62.95,   63.85,   62.95,   63.70,    25001
0050   ,元大台灣50   ,20160602,   63.70,   64.05,   63.40,   63.70,    13721
0050   ,元大台灣50   ,20160603,   63.60,   64.00,   63.60,   63.85,    11793
0050   ,元大台灣50   ,20160604,   63.75,   64.00,   63.70,   63.95,     3201
0050   ,元大台灣50   ,20160606,   64.00,   64.60,   63.65,   64.05,    12991
0050   ,元大台灣50   ,20160607,   64.30,   64.95,   64.30,   64.90,    30837
0050   ,元大台灣50   ,20160608,   65.00,   65.55,   65.00,   65.25,    26064
0050   ,元大台灣50   ,20160613,   64.30,   64.45,   63.70,   63.75,     9520
0050   ,元大台灣50   ,20160614,   63.50,   64.20,   63.50,   64.15,     6411
0050   ,元大台灣50   ,20160615,   64.15,   64.40,   63.60,   64.25,    22583
0050   ,元大台灣50   ,20160616,   64.10,   64.10,   63.00,   63.35,     8999
0050   ,元大台灣50   ,20160617,   63.85,   64.40,   63.85,   64.05,     5808
0050   ,元大台灣50   ,20160620,   64.50,   64.65,   64.35,   64.50,    10307
0050   ,元大台灣50   ,20160621,   64.50,   64.95,   64.45,   64.75,    18113
0050   ,元大台灣50   ,20160622,   64.75,   64.95,   64.55,   64.95,    10556
0050   ,元大台灣50   ,20160623,   64.80,   64.85,   64.55,   64.80,    32188
0050   ,元大台灣50   ,20160624,   64.75,   64.90,   62.05,   63.10,    31665
0050   ,元大台灣50   ,20160627,   63.20,   63.75,   63.00,   63.75,     4931
0050   ,元大台灣50   ,20160628,   63.10,   64.05,   63.05,   64.00,     5345
0050   ,元大台灣50   ,20160629,   64.15,   65.00,   64.15,   64.70,     9101
0050   ,元大台灣50   ,20160630,   65.15,   65.45,   64.65,   65.45,    25345
0050   ,元大台灣50   ,20160701,   65.85,   66.40,   65.65,   66.25,    30668
0050   ,元大台灣50   ,20160704,   66.10,   66.75,   66.00,   66.30,     9989
0050   ,元大台灣50   ,20160705,   66.20,   66.25,   65.85,   66.10,     5997
0050   ,元大台灣50   ,20160706,   65.60,   65.60,   64.70,   64.90,     8730
0050   ,元大台灣50   ,20160707,   65.45,   65.75,   65.35,   65.70,     6587
0050   ,元大台灣50   ,20160711,   66.70,   67.25,   66.70,   67.00,    22208
0050   ,元大台灣50   ,20160712,   67.15,   67.60,   67.15,   67.60,    15397
0050   ,元大台灣50   ,20160713,   67.85,   67.90,   67.10,   67.65,     9434
0050   ,元大台灣50   ,20160714,   67.50,   67.85,   67.30,   67.70,    10109
0050   ,元大台灣50   ,20160715,   67.80,   68.50,   67.80,   68.50,    15543
0050   ,元大台灣50   ,20160718,   68.45,   69.15,   68.45,   69.15,    36847
0050   ,元大台灣50   ,20160719,   69.20,   69.30,   68.80,   69.25,    17045
0050   ,元大台灣50   ,20160720,   69.00,   69.30,   68.80,   69.20,    24718
0050   ,元大台灣50   ,20160721,   69.45,   69.90,   69.35,   69.55,     9980
0050   ,元大台灣50   ,20160722,   69.55,   69.70,   69.20,   69.30,     3265
0050   ,元大台灣50   ,20160725,   69.50,   69.95,   68.35,   69.00,    11676
0050   ,元大台灣50   ,20160726,   69.00,   69.40,   68.85,   69.40,    13212
0050   ,元大台灣50   ,20160727,   69.65,   69.95,   69.50,   69.70,    11118
0050   ,元大台灣50   ,20160728,   69.00,   69.25,   68.60,   69.05,    11452
0050   ,元大台灣50   ,20160729,   68.85,   69.20,   68.55,   68.55,    19390
0050   ,元大台灣50   ,20160801,   68.80,   69.45,   68.80,   69.30,    10407
0050   ,元大台灣50   ,20160802,   69.25,   69.40,   69.10,   69.30,     7116
0050   ,元大台灣50   ,20160803,   68.50,   68.90,   68.05,   68.75,    13801
0050   ,元大台灣50   ,20160804,   68.85,   68.95,   68.35,   68.90,    10674
0050   ,元大台灣50   ,20160805,   69.10,   69.75,   68.90,   69.60,    12422
0050   ,元大台灣50   ,20160808,   70.00,   70.25,   69.70,   70.05,     7902
0050   ,元大台灣50   ,20160809,   70.00,   70.45,   69.95,   70.40,    11568
0050   ,元大台灣50   ,20160810,   70.30,   70.60,   70.05,   70.60,     6497
0050   ,元大台灣50   ,20160811,   70.20,   70.55,   69.45,   69.95,    10903
0050   ,元大台灣50   ,20160812,   70.15,   70.50,   70.05,   70.20,     5258
0050   ,元大台灣50   ,20160815,   70.20,   70.50,   69.90,   70.35,     4797
0050   ,元大台灣50   ,20160816,   70.30,   70.50,   69.70,   69.95,     4431
0050   ,元大台灣50   ,20160817,   69.90,   70.10,   69.75,   70.05,     8925
0050   ,元大台灣50   ,20160818,   70.00,   70.15,   69.80,   69.90,     3275
0050   ,元大台灣50   ,20160819,   69.90,   70.45,   69.20,   69.20,     8299
0050   ,元大台灣50   ,20160822,   69.00,   69.15,   68.45,   68.70,     7083
0050   ,元大台灣50   ,20160823,   68.90,   69.60,   68.90,   69.40,     7084
0050   ,元大台灣50   ,20160824,   69.35,   69.55,   69.20,   69.20,     5071
0050   ,元大台灣50   ,20160825,   69.30,   70.15,   69.30,   70.00,     8022
0050   ,元大台灣50   ,20160826,   69.95,   70.30,   69.80,   70.10,     2991
0050   ,元大台灣50   ,20160829,   69.90,   70.15,   69.20,   70.05,     3554
0050   ,元大台灣50   ,20160830,   70.00,   70.25,   69.80,   70.00,     3791
0050   ,元大台灣50   ,20160831,   69.85,   70.05,   69.30,   69.40,     5206
0050   ,元大台灣50   ,20160901,   69.30,   69.30,   68.60,   69.05,     5965
0050   ,元大台灣50   ,20160902,   69.10,   69.30,   68.80,   69.15,     2615
0050   ,元大台灣50   ,20160905,   69.80,   70.30,   69.80,   70.30,     8523
0050   ,元大台灣50   ,20160906,   70.25,   70.90,   70.25,   70.85,     7342
0050   ,元大台灣50   ,20160907,   70.95,   71.90,   70.95,   71.85,     9686
0050   ,元大台灣50   ,20160908,   71.80,   71.80,   71.40,   71.60,     4674
0050   ,元大台灣50   ,20160909,   70.90,   70.90,   70.35,   70.40,     5230
0050   ,元大台灣50   ,20160910,   69.15,   69.60,   69.00,   69.40,     8825
0050   ,元大台灣50   ,20160912,   69.35,   69.35,   68.70,   68.85,     7236
0050   ,元大台灣50   ,20160913,   69.10,   69.20,   68.20,   68.85,     7123
0050   ,元大台灣50   ,20160914,   68.50,   69.05,   68.45,   68.45,     5624
0050   ,元大台灣50   ,20160919,   69.40,   71.00,   69.40,   71.00,     9887
0050   ,元大台灣50   ,20160920,   70.90,   71.00,   70.60,   70.90,     2795
0050   ,元大台灣50   ,20160921,   70.75,   71.35,   70.55,   71.25,    12156
0050   ,元大台灣50   ,20160922,   71.90,   72.00,   71.25,   71.40,     4929
0050   ,元大台灣50   ,20160923,   71.50,   71.90,   71.40,   71.90,     4215
0050   ,元大台灣50   ,20160926,   71.50,   71.50,   71.00,   71.00,     3736
0050   ,元大台灣50   ,20160929,   71.85,   72.15,   71.40,   71.90,     9624
0050   ,元大台灣50   ,20160930,   71.15,   71.35,   70.80,   70.95,     5843
0050   ,元大台灣50   ,20161003,   71.20,   71.60,   71.10,   71.45,     3888
0050   ,元大台灣50   ,20161004,   71.45,   71.75,   71.30,   71.75,     5169
0050   ,元大台灣50   ,20161005,   71.60,   71.85,   71.45,   71.50,     2838
0050   ,元大台灣50   ,20161006,   71.70,   71.75,   71.45,   71.70,     2071
0050   ,元大台灣50   ,20161007,   71.60,   71.80,   71.60,   71.65,     3053
0050   ,元大台灣50   ,20161011,   72.35,   72.45,   71.20,   71.45,     6945
0050   ,元大台灣50   ,20161012,   71.50,   72.30,   71.35,   72.25,     6057
0050   ,元大台灣50   ,20161013,   72.20,   72.30,   71.45,   71.70,     5454
0050   ,元大台灣50   ,20161014,   71.30,   71.90,   71.30,   71.45,     3633
0050   ,元大台灣50   ,20161017,   71.45,   71.60,   70.60,   71.45,     4422
0050   ,元大台灣50   ,20161018,   71.50,   71.95,   71.30,   71.95,     3619
0050   ,元大台灣50   ,20161019,   72.00,   72.60,   72.00,   72.35,    21575
0050   ,元大台灣50   ,20161020,   72.35,   72.75,   72.35,   72.65,     4836
0050   ,元大台灣50   ,20161021,   72.65,   73.05,   72.55,   72.60,     4234
0050   ,元大台灣50   ,20161024,   72.85,   72.95,   72.60,   72.70,     3265
0050   ,元大台灣50   ,20161025,   72.85,   73.50,   72.85,   73.40,     3715
0050   ,元大台灣50   ,20161026,   73.00,   73.15,   72.90,   73.00,     2868
0050   ,元大台灣50   ,20161027,   73.00,   73.15,   72.40,   72.60,     3170
0050   ,元大台灣50   ,20161028,   72.60,   72.75,   72.45,   72.60,     4275
0050   ,元大台灣50   ,20161031,   72.25,   72.70,   71.70,   72.60,     5464
0050   ,元大台灣50   ,20161101,   72.25,   72.60,   72.10,   72.60,     2024
0050   ,元大台灣50   ,20161102,   71.95,   72.00,   71.60,   71.75,     5502
0050   ,元大台灣50   ,20161103,   71.45,   71.60,   71.10,   71.20,     4554
0050   ,元大台灣50   ,20161104,   71.00,   71.20,   70.85,   71.00,     4346
0050   ,元大台灣50   ,20161107,   71.80,   72.00,   71.45,   72.00,     3235
0050   ,元大台灣50   ,20161108,   72.15,   72.40,   72.00,   72.35,     2694
0050   ,元大台灣50   ,20161109,   72.85,   73.05,   70.00,   70.00,    19936
0050   ,元大台灣50   ,20161110,   71.80,   72.10,   71.75,   72.00,     6699
0050   ,元大台灣50   ,20161111,   70.35,   70.70,   69.95,   70.05,     8375
0050   ,元大台灣50   ,20161114,   69.95,   70.30,   69.45,   70.10,     7117
0050   ,元大台灣50   ,20161115,   69.80,   70.10,   69.75,   69.90,     4015
0050   ,元大台灣50   ,20161116,   70.20,   70.50,   69.95,   70.00,    24749
0050   ,元大台灣50   ,20161117,   70.00,   70.20,   69.75,   70.20,     3313
0050   ,元大台灣50   ,20161118,   70.10,   70.40,   69.90,   70.40,     2119
0050   ,元大台灣50   ,20161121,   70.30,   70.50,   70.10,   70.50,     2649
0050   ,元大台灣50   ,20161122,   70.75,   71.65,   70.75,   71.45,     5293
0050   ,元大台灣50   ,20161123,   71.50,   71.90,   71.45,   71.80,     1907
0050   ,元大台灣50   ,20161124,   71.60,   71.60,   71.20,   71.40,     2303
0050   ,元大台灣50   ,20161125,   71.35,   71.65,   71.25,   71.35,     2649
0050   ,元大台灣50   ,20161128,   71.35,   72.00,   71.35,   71.75,     2646
0050   ,元大台灣50   ,20161129,   71.90,   72.00,   71.65,   71.65,     1417
0050   ,元大台灣50   ,20161130,   71.70,   71.90,   71.50,   71.70,     1918
0050   ,元大台灣50   ,20161201,   71.60,   72.10,   71.60,   72.00,     1955
